ID	group	gene	percent_ident	alignment_length	E-score
FOFEEG_05565	group_2923	gene-BB_RS06965	98.312	237	3.69e-115
FOFEEG_05565	group_2923	gene-BB_RS06120	98.312	237	3.69e-115
FOFEEG_05565	group_2923	gene-BB_RS06755	94.093	237	1.38e-101
FOFEEG_05565	group_2923	gene-BB_RS06550	94.093	237	1.38e-101
FOFEEG_05570	group_146	gene-BB_RS06125	99.059	1275	0.0
FOFEEG_05570	group_146	gene-BB_RS07510	94.599	1296	0.0
FOFEEG_05570	group_146	gene-BB_RS05915	94.588	1275	0.0
FOFEEG_05570	group_146	gene-BB_RS06970	94.588	1275	0.0
FOFEEG_05570	group_146	gene-BB_RS07180	93.647	1275	0.0
FOFEEG_05570	group_146	gene-BB_RS06555	92.863	1275	0.0
FOFEEG_05570	group_146	gene-BB_RS06340	90.993	1299	0.0
FOFEEG_05570	group_146	gene-BB_RS06760	86.09	647	0.0
FOFEEG_05585	group_1089	gene-BB_RS07525	98.16	163	3.3e-76
FOFEEG_05585	group_1089	gene-BB_RS05930	98.16	163	3.3e-76
FOFEEG_05585	group_1089	gene-BB_RS06355	98.16	163	3.3e-76
FOFEEG_05585	group_1089	gene-BB_RS06985	98.16	163	3.3e-76
FOFEEG_05585	group_1089	gene-BB_RS06140	98.16	163	3.3e-76
FOFEEG_05585	group_1089	gene-BB_RS06570	97.546	163	4.02e-75
FOFEEG_05585	group_1089	gene-BB_RS07200	96.933	163	1.71e-73
FOFEEG_05585	group_1089	gene-BB_RS06775	88.957	163	4.0300000000000004e-56
FOFEEG_05590	group_406	gene-BB_RS07485	98.19	442	0.0
FOFEEG_05590	group_406	gene-BB_RS07155	98.19	442	0.0
FOFEEG_05590	group_406	gene-BB_RS06100	98.19	442	0.0
FOFEEG_05590	group_406	gene-BB_RS05890	97.964	442	0.0
FOFEEG_05590	group_406	gene-BB_RS06945	97.964	442	0.0
FOFEEG_05590	group_406	gene-BB_RS06315	97.511	442	0.0
FOFEEG_05590	group_406	gene-BB_RS06735	93.258	445	0.0
FOFEEG_05590	group_406	gene-BB_RS06530	91.011	445	2.24e-178
FOFEEG_05595	group_3080	gene-BB_RS06095	100.0	390	0.0
FOFEEG_05595	group_3080	gene-BB_RS05885	99.744	390	0.0
FOFEEG_05595	group_3080	gene-BB_RS06310	99.744	390	0.0
FOFEEG_05595	group_3080	gene-BB_RS06940	99.744	390	0.0
FOFEEG_05595	group_3080	gene-BB_RS07480	99.487	390	0.0
FOFEEG_05595	group_3080	gene-BB_RS07150	99.487	390	0.0
FOFEEG_05595	group_3080	gene-BB_RS06525	96.41	390	0.0
FOFEEG_05595	group_3080	gene-BB_RS06730	96.154	390	0.0
FOFEEG_05605	group_517	gene-BB_RS07470	91.703	458	0.0
FOFEEG_05605	group_517	gene-BB_RS06515	91.466	457	0.0
FOFEEG_05605	group_517	gene-BB_RS06300	91.247	457	0.0
FOFEEG_05605	group_517	gene-BB_RS07140	91.247	457	0.0
FOFEEG_05605	group_517	gene-BB_RS06720	90.132	456	7.92e-178
FOFEEG_05605	group_517	gene-BB_RS05875	90.132	456	7.92e-178
FOFEEG_05605	group_517	gene-BB_RS06930	90.132	456	7.92e-178
FOFEEG_05605	group_517	gene-BB_RS06085	89.912	456	9.65e-177
FOFEEG_05610	group_486	gene-BB_RS06295	86.757	959	0.0
FOFEEG_05610	group_486	gene-BB_RS07465	86.653	959	0.0
FOFEEG_05610	group_486	gene-BB_RS06510	86.653	959	0.0
FOFEEG_05610	group_486	gene-BB_RS07135	86.293	963	0.0
FOFEEG_05610	group_486	gene-BB_RS06715	85.923	959	0.0
FOFEEG_05610	group_486	gene-BB_RS05870	85.61	959	0.0
FOFEEG_05610	group_486	gene-BB_RS06925	85.61	959	0.0
FOFEEG_05610	group_486	gene-BB_RS06080	85.61	959	0.0
FOFEEG_05615	group_2221	gene-BB_RS07130	83.951	567	6.37e-174
FOFEEG_05615	group_2221	gene-BB_RS07460	83.422	567	3.2999999999999998e-171
FOFEEG_05615	group_2221	gene-BB_RS06290	83.422	567	3.2999999999999998e-171
FOFEEG_05615	group_2221	gene-BB_RS06505	83.422	567	3.2999999999999998e-171
FOFEEG_05615	group_2221	gene-BB_RS06710	81.206	564	9.46e-153
FOFEEG_05615	group_2221	gene-BB_RS05865	81.028	564	4.02e-151
FOFEEG_05615	group_2221	gene-BB_RS06920	81.028	564	4.02e-151
FOFEEG_05615	group_2221	gene-BB_RS06075	80.674	564	2.08e-148
FOFEEG_05615	group_2221	gene-BB_RS06280	71.692	325	4.04e-37
FOFEEG_05615	group_2221	gene-BB_RS06495	71.296	324	4.93e-36
FOFEEG_05615	group_2221	gene-BB_RS07120	70.988	324	6e-35
FOFEEG_05615	group_2221	gene-BB_RS07655	70.679	324	2.55e-33
FOFEEG_05615	group_2221	gene-BB_RS05855	67.953	337	4.3199999999999995e-24
FOFEEG_05615	group_2221	gene-BB_RS06910	67.953	337	4.3199999999999995e-24
FOFEEG_05615	group_2221	gene-BB_RS06700	67.901	324	1.5099999999999998e-23
FOFEEG_05615	group_2221	gene-BB_RS06065	67.901	324	1.5099999999999998e-23
FOFEEG_05620	group_1635	gene-BB_RS06500	83.531	759	0.0
FOFEEG_05620	group_1635	gene-BB_RS06285	83.399	759	0.0
FOFEEG_05620	group_1635	gene-BB_RS07125	83.399	759	0.0
FOFEEG_05620	group_1635	gene-BB_RS05860	80.406	689	0.0
FOFEEG_05620	group_1635	gene-BB_RS06915	80.406	689	0.0
FOFEEG_05620	group_1635	gene-BB_RS07660	84.307	548	1.32e-171
FOFEEG_05620	group_1635	gene-BB_RS06070	79.245	689	4.59e-171
FOFEEG_05620	group_1635	gene-BB_RS06705	78.81	689	1.01e-166
FOFEEG_05620	group_1635	gene-BB_RS07455	80.952	210	1.51e-50
FOFEEG_05625	group_2222	gene-BB_RS07120	87.884	553	0.0
FOFEEG_05625	group_2222	gene-BB_RS06495	87.703	553	0.0
FOFEEG_05625	group_2222	gene-BB_RS07655	87.523	553	0.0
FOFEEG_05625	group_2222	gene-BB_RS06280	86.98	553	0.0
FOFEEG_05625	group_2222	gene-BB_RS06700	81.362	558	9.25e-153
FOFEEG_05625	group_2222	gene-BB_RS05855	81.362	558	9.25e-153
FOFEEG_05625	group_2222	gene-BB_RS06910	81.362	558	9.25e-153
FOFEEG_05625	group_2222	gene-BB_RS06065	81.362	558	9.25e-153
FOFEEG_05625	group_2222	gene-BB_RS07130	72.923	325	1.47e-42
FOFEEG_05625	group_2222	gene-BB_RS06505	71.914	324	9.3e-39
FOFEEG_05625	group_2222	gene-BB_RS06290	71.605	324	1.13e-37
FOFEEG_05625	group_2222	gene-BB_RS07460	71.296	324	4.82e-36
FOFEEG_05625	group_2222	gene-BB_RS05865	68.224	321	6.27e-22
FOFEEG_05625	group_2222	gene-BB_RS06920	68.224	321	6.27e-22
FOFEEG_05625	group_2222	gene-BB_RS06710	67.913	321	7.64e-21
FOFEEG_05625	group_2222	gene-BB_RS06075	67.913	321	7.64e-21
FOFEEG_05630	group_2223	gene-BB_RS07115	91.908	692	0.0
FOFEEG_05630	group_2223	gene-BB_RS06490	91.618	692	0.0
FOFEEG_05630	group_2223	gene-BB_RS06695	91.053	693	0.0
FOFEEG_05630	group_2223	gene-BB_RS05850	91.04	692	0.0
FOFEEG_05630	group_2223	gene-BB_RS06905	91.04	692	0.0
FOFEEG_05630	group_2223	gene-BB_RS06060	90.751	692	0.0
FOFEEG_05630	group_2223	gene-BB_RS07650	90.607	692	0.0
FOFEEG_05630	group_2223	gene-BB_RS06275	87.805	697	0.0
FOFEEG_05635	group_3357	gene-BB_RS06485	99.02	1224	0.0
FOFEEG_05635	group_3357	gene-BB_RS05845	98.856	1224	0.0
FOFEEG_05635	group_3357	gene-BB_RS06900	98.856	1224	0.0
FOFEEG_05635	group_3357	gene-BB_RS06055	98.366	1224	0.0
FOFEEG_05635	group_3357	gene-BB_RS06270	97.958	1224	0.0
FOFEEG_05635	group_3357	gene-BB_RS07110	97.881	1227	0.0
FOFEEG_05635	group_3357	gene-BB_RS07645	96.819	1226	0.0
FOFEEG_05635	group_3357	gene-BB_RS06690	95.833	1224	0.0
FOFEEG_05635	group_3357	gene-BB_RS05260	70.978	317	4.5499999999999995e-34
FOFEEG_05640	group_3334	gene-BB_RS06685	98.226	1353	0.0
FOFEEG_05640	group_3334	gene-BB_RS06265	98.226	1353	0.0
FOFEEG_05640	group_3334	gene-BB_RS07320	98.152	1353	0.0
FOFEEG_05640	group_3334	gene-BB_RS07105	97.931	1353	0.0
FOFEEG_05640	group_3334	gene-BB_RS06050	97.783	1353	0.0
FOFEEG_05640	group_3334	gene-BB_RS06480	97.118	1353	0.0
FOFEEG_05640	group_3334	gene-BB_RS06895	95.861	1353	0.0
FOFEEG_05640	group_3334	gene-BB_RS07640	95.639	1353	0.0
FOFEEG_05640	group_3334	gene-BB_RS05235	67.43	568	1.27e-41
FOFEEG_05650	group_2224	gene-BB_RS06675	74.155	503	4.25e-82
FOFEEG_05650	group_2224	gene-BB_RS07360	83.544	79	2.07e-16
FOFEEG_05665	group_611	gene-BB_RS07615	97.653	426	0.0
FOFEEG_05665	group_611	gene-BB_RS06865	97.653	426	0.0
FOFEEG_05665	group_611	gene-BB_RS07075	97.653	426	0.0
FOFEEG_05665	group_611	gene-BB_RS06660	97.418	426	0.0
FOFEEG_05665	group_611	gene-BB_RS06235	95.54	426	0.0
FOFEEG_05665	group_611	gene-BB_RS07290	95.07	426	0.0
FOFEEG_05665	group_611	gene-BB_RS06445	94.836	426	0.0
FOFEEG_05665	group_611	gene-BB_RS06020	94.131	426	0.0
FOFEEG_05670	group_27	gene-BB_RS06440	99.645	282	2.62e-143
FOFEEG_05670	group_27	gene-BB_RS07285	99.645	282	2.62e-143
FOFEEG_05670	group_27	gene-BB_RS07610	99.291	282	3.19e-142
FOFEEG_05670	group_27	gene-BB_RS06230	99.291	282	3.19e-142
FOFEEG_05670	group_27	gene-BB_RS06655	98.936	282	1.36e-140
FOFEEG_05670	group_27	gene-BB_RS06860	98.582	282	1.65e-139
FOFEEG_05670	group_27	gene-BB_RS07070	98.582	282	1.65e-139
FOFEEG_05670	group_27	gene-BB_RS06015	98.227	282	7.029999999999999e-138
FOFEEG_05670	group_27	gene-BB_RS05475	76.364	275	1.46e-51
FOFEEG_05710	group_2225	gene-BB_RS05565	82.622	633	0.0
FOFEEG_05805	group_1636	gene-BB_RS04490	97.268	183	2.95e-83
FOFEEG_05805	group_1636	gene-BB_RS05620	82.418	182	8.47e-46
FOFEEG_05805	group_1636	gene-BB_RS07720	82.418	182	8.47e-46
FOFEEG_05805	group_1636	gene-BB_RS07385	81.006	179	5.3399999999999995e-42
FOFEEG_05805	group_1636	gene-BB_RS05715	81.667	120	8.470000000000001e-27
FOFEEG_05855	group_2227	gene-BB_RS04440	90.0	510	0.0
FOFEEG_05860	group_2228	gene-BB_RS04435	97.231	614	0.0
FOFEEG_05880	Type I restriction endonuclease subunit R	gene-BB_RS04420	90.377	3824	0.0
FOFEEG_05880	Type I restriction endonuclease subunit R	gene-BB_RS04335	88.436	3779	0.0
FOFEEG_05880	Type I restriction endonuclease subunit R	gene-BB_RS04840	81.178	2529	0.0
FOFEEG_05880	Type I restriction endonuclease subunit R	gene-BB_RS04910	89.254	1368	0.0
FOFEEG_05880	Type I restriction endonuclease subunit R	gene-BB_RS07785	90.891	516	0.0
FOFEEG_05880	Type I restriction endonuclease subunit R	gene-BB_RS07830	87.28	511	2.94e-175
FOFEEG_05880	Type I restriction endonuclease subunit R	gene-BB_RS07775	73.281	887	3.5900000000000002e-155
FOFEEG_05880	Type I restriction endonuclease subunit R	gene-BB_RS04855	79.87	154	1.3500000000000001e-27
FOFEEG_05945	group_1637	gene-BB_RS05620	96.024	327	7.65e-151
FOFEEG_05945	group_1637	gene-BB_RS07720	96.024	327	7.65e-151
FOFEEG_05945	group_1637	gene-BB_RS07385	95.062	324	5.879999999999999e-146
FOFEEG_05945	group_1637	gene-BB_RS04490	83.832	167	1.59e-45
FOFEEG_05945	group_1637	gene-BB_RS05715	94.805	77	3.73e-28
FOFEEG_05970	group_1452	gene-BB_RS04975	99.099	999	0.0
FOFEEG_05970	group_1452	gene-BB_RS04965	73.322	611	2.0399999999999998e-94
FOFEEG_05970	group_1452	gene-BB_RS04950	71.173	784	2.49e-93
FOFEEG_05970	group_1452	gene-BB_RS04920	74.312	218	8.16e-30
FOFEEG_05975	group_450	gene-BB_RS06490	98.222	225	1.14e-108
FOFEEG_05975	group_450	gene-BB_RS07650	97.333	225	5.9e-106
FOFEEG_05975	group_450	gene-BB_RS06695	96.444	225	3.05e-103
FOFEEG_05975	group_450	gene-BB_RS05850	96.444	225	3.05e-103
FOFEEG_05975	group_450	gene-BB_RS06905	96.444	225	3.05e-103
FOFEEG_05975	group_450	gene-BB_RS06060	96.0	225	1.3e-101
FOFEEG_05975	group_450	gene-BB_RS07115	93.333	225	1.81e-93
FOFEEG_05975	group_450	gene-BB_RS06275	92.0	225	1.1399999999999999e-89
FOFEEG_05980	group_847	gene-BB_RS05855	95.341	558	0.0
FOFEEG_05980	group_847	gene-BB_RS06910	95.341	558	0.0
FOFEEG_05980	group_847	gene-BB_RS06700	94.982	558	0.0
FOFEEG_05980	group_847	gene-BB_RS06065	94.982	558	0.0
FOFEEG_05980	group_847	gene-BB_RS07655	86.126	555	0.0
FOFEEG_05980	group_847	gene-BB_RS06495	85.586	555	0.0
FOFEEG_05980	group_847	gene-BB_RS07120	85.405	555	0.0
FOFEEG_05980	group_847	gene-BB_RS06280	85.045	555	9.76e-178
FOFEEG_05980	group_847	gene-BB_RS06505	70.37	324	3.0100000000000004e-32
FOFEEG_05980	group_847	gene-BB_RS07130	70.462	325	1.05e-31
FOFEEG_05980	group_847	gene-BB_RS06290	70.062	324	1.2799999999999999e-30
FOFEEG_05980	group_847	gene-BB_RS07460	69.753	324	1.56e-29
FOFEEG_05980	group_847	gene-BB_RS05865	66.411	521	8.07e-27
FOFEEG_05980	group_847	gene-BB_RS06920	66.411	521	8.07e-27
FOFEEG_05980	group_847	gene-BB_RS06710	66.219	521	9.830000000000001e-26
FOFEEG_05980	group_847	gene-BB_RS06075	66.027	521	4.18e-24
FOFEEG_05985	group_909	gene-BB_RS06070	99.085	765	0.0
FOFEEG_05985	group_909	gene-BB_RS06705	98.693	765	0.0
FOFEEG_05985	group_909	gene-BB_RS05860	95.817	765	0.0
FOFEEG_05985	group_909	gene-BB_RS06915	95.817	765	0.0
FOFEEG_05985	group_909	gene-BB_RS07125	85.302	762	0.0
FOFEEG_05985	group_909	gene-BB_RS06500	84.908	762	0.0
FOFEEG_05985	group_909	gene-BB_RS06285	84.777	762	0.0
FOFEEG_05985	group_909	gene-BB_RS07660	83.859	539	1.1899999999999999e-165
FOFEEG_05985	group_909	gene-BB_RS07455	89.352	216	3.6500000000000004e-77
FOFEEG_05990	group_883	gene-BB_RS06710	98.778	573	0.0
FOFEEG_05990	group_883	gene-BB_RS06075	98.778	573	0.0
FOFEEG_05990	group_883	gene-BB_RS05865	97.731	573	0.0
FOFEEG_05990	group_883	gene-BB_RS06920	97.731	573	0.0
FOFEEG_05990	group_883	gene-BB_RS07130	89.236	576	0.0
FOFEEG_05990	group_883	gene-BB_RS06290	89.062	576	0.0
FOFEEG_05990	group_883	gene-BB_RS06505	89.062	576	0.0
FOFEEG_05990	group_883	gene-BB_RS07460	88.889	576	0.0
FOFEEG_05990	group_883	gene-BB_RS06280	71.296	324	1.4e-36
FOFEEG_05990	group_883	gene-BB_RS06495	70.279	323	1.0800000000000001e-31
FOFEEG_05990	group_883	gene-BB_RS07120	70.588	323	1.0800000000000001e-31
FOFEEG_05990	group_883	gene-BB_RS07655	69.659	323	5.590000000000001e-29
FOFEEG_05990	group_883	gene-BB_RS05855	66.602	518	6.81e-28
FOFEEG_05990	group_883	gene-BB_RS06910	66.602	518	6.81e-28
FOFEEG_05990	group_883	gene-BB_RS06700	66.344	517	8.300000000000001e-27
FOFEEG_05990	group_883	gene-BB_RS06065	66.344	517	8.300000000000001e-27
FOFEEG_06025	group_2959	gene-BB_RS06745	99.534	429	0.0
FOFEEG_06025	group_2959	gene-BB_RS07495	98.135	429	0.0
FOFEEG_06025	group_2959	gene-BB_RS07165	97.436	429	0.0
FOFEEG_06025	group_2959	gene-BB_RS05900	97.203	429	0.0
FOFEEG_06025	group_2959	gene-BB_RS06540	97.203	429	0.0
FOFEEG_06025	group_2959	gene-BB_RS06955	97.203	429	0.0
FOFEEG_06025	group_2959	gene-BB_RS06110	97.203	429	0.0
FOFEEG_06025	group_2959	gene-BB_RS06325	96.737	429	0.0
FOFEEG_06030	group_362	gene-BB_RS06750	96.93	456	0.0
FOFEEG_06030	group_362	gene-BB_RS06330	94.737	456	0.0
FOFEEG_06030	group_362	gene-BB_RS07170	94.748	457	0.0
FOFEEG_06030	group_362	gene-BB_RS05905	94.518	456	0.0
FOFEEG_06030	group_362	gene-BB_RS06545	94.518	456	0.0
FOFEEG_06030	group_362	gene-BB_RS06960	94.518	456	0.0
FOFEEG_06030	group_362	gene-BB_RS06115	94.518	456	0.0
FOFEEG_06030	group_362	gene-BB_RS07500	94.066	455	0.0
FOFEEG_06045	group_760	gene-BB_RS05920	97.515	684	0.0
FOFEEG_06045	group_760	gene-BB_RS06560	97.515	684	0.0
FOFEEG_06045	group_760	gene-BB_RS06975	97.515	684	0.0
FOFEEG_06045	group_760	gene-BB_RS06130	96.345	684	0.0
FOFEEG_06045	group_760	gene-BB_RS07515	96.199	684	0.0
FOFEEG_06045	group_760	gene-BB_RS07190	95.417	611	0.0
FOFEEG_06045	group_760	gene-BB_RS06345	97.273	550	0.0
FOFEEG_06045	group_760	gene-BB_RS06765	91.433	642	0.0
FOFEEG_06050	group_160	gene-BB_RS06565	99.054	951	0.0
FOFEEG_06050	group_160	gene-BB_RS06350	98.528	951	0.0
FOFEEG_06050	group_160	gene-BB_RS05925	98.423	951	0.0
FOFEEG_06050	group_160	gene-BB_RS06980	98.423	951	0.0
FOFEEG_06050	group_160	gene-BB_RS07520	98.318	951	0.0
FOFEEG_06050	group_160	gene-BB_RS07195	98.212	951	0.0
FOFEEG_06050	group_160	gene-BB_RS06135	98.212	951	0.0
FOFEEG_06050	group_160	gene-BB_RS06770	79.915	946	0.0
FOFEEG_06075	group_1362	gene-BB_RS06375	88.493	617	0.0
FOFEEG_06075	group_1362	gene-BB_RS07545	81.686	617	7e-169
FOFEEG_06075	group_1362	gene-BB_RS06590	76.329	828	8.53e-168
FOFEEG_06075	group_1362	gene-BB_RS06160	76.329	828	8.53e-168
FOFEEG_06075	group_1362	gene-BB_RS06795	76.053	831	4.42e-165
FOFEEG_06075	group_1362	gene-BB_RS05950	76.053	831	4.42e-165
FOFEEG_06075	group_1362	gene-BB_RS07005	76.053	831	4.42e-165
FOFEEG_06075	group_1362	gene-BB_RS07220	76.119	804	2.7900000000000003e-161
FOFEEG_06080	group_899	gene-BB_RS07550	96.078	204	6.88e-92
FOFEEG_06080	group_899	gene-BB_RS06380	96.078	204	6.88e-92
FOFEEG_06080	group_899	gene-BB_RS06800	95.588	204	2.92e-90
FOFEEG_06080	group_899	gene-BB_RS05955	95.588	204	2.92e-90
FOFEEG_06080	group_899	gene-BB_RS06595	95.588	204	2.92e-90
FOFEEG_06080	group_899	gene-BB_RS07225	95.588	204	2.92e-90
FOFEEG_06080	group_899	gene-BB_RS07010	95.588	204	2.92e-90
FOFEEG_06080	group_899	gene-BB_RS06165	95.588	204	2.92e-90
FOFEEG_06085	group_568	gene-BB_RS05960	97.701	348	8.26e-170
FOFEEG_06085	group_568	gene-BB_RS06385	97.701	348	8.26e-170
FOFEEG_06085	group_568	gene-BB_RS06600	97.701	348	8.26e-170
FOFEEG_06085	group_568	gene-BB_RS06170	97.701	348	8.26e-170
FOFEEG_06085	group_568	gene-BB_RS07555	97.414	348	3.51e-168
FOFEEG_06085	group_568	gene-BB_RS07230	96.839	348	1.82e-165
FOFEEG_06085	group_568	gene-BB_RS07015	96.839	348	1.82e-165
FOFEEG_06085	group_568	gene-BB_RS06805	90.517	348	1.3099999999999999e-135
FOFEEG_06095	group_3231	gene-BB_RS06815	98.305	354	8.979999999999999e-176
FOFEEG_06095	group_3231	gene-BB_RS07025	98.023	354	3.82e-174
FOFEEG_06095	group_3231	gene-BB_RS06180	97.74	354	4.65e-173
FOFEEG_06095	group_3231	gene-BB_RS07565	97.175	354	2.4099999999999998e-170
FOFEEG_06095	group_3231	gene-BB_RS06395	96.61	354	1.25e-167
FOFEEG_06095	group_3231	gene-BB_RS06610	96.61	354	1.25e-167
FOFEEG_06095	group_3231	gene-BB_RS07240	96.61	354	1.25e-167
FOFEEG_06095	group_3231	gene-BB_RS05970	93.22	354	2.41e-151
FOFEEG_06100	group_2229	gene-BB_RS06185	82.334	317	1.29e-90
FOFEEG_06110	group_2230	gene-BB_RS07250	84.058	414	7.95e-127
FOFEEG_06110	group_2230	gene-BB_RS06825	86.866	335	8.499999999999999e-114
FOFEEG_06110	group_2230	gene-BB_RS06405	81.429	420	2.97e-113
FOFEEG_06110	group_2230	gene-BB_RS05980	80.741	405	1.18e-105
FOFEEG_06110	group_2230	gene-BB_RS06195	78.523	447	1.44e-104
FOFEEG_06110	group_2230	gene-BB_RS07035	80.62	387	9.08e-101
FOFEEG_06110	group_2230	gene-BB_RS06620	81.267	363	1.6400000000000002e-97
FOFEEG_06110	group_2230	gene-BB_RS07575	74.15	147	5.7500000000000005e-21
FOFEEG_06115	group_209	gene-BB_RS06200	90.346	953	0.0
FOFEEG_06115	group_209	gene-BB_RS06625	89.655	957	0.0
FOFEEG_06115	group_209	gene-BB_RS07580	89.446	957	0.0
FOFEEG_06115	group_209	gene-BB_RS05450	77.564	936	0.0
FOFEEG_06115	group_209	gene-BB_RS06830	86.106	583	0.0
FOFEEG_06115	group_209	gene-BB_RS05985	85.763	583	0.0
FOFEEG_06115	group_209	gene-BB_RS07040	85.763	583	0.0
FOFEEG_06115	group_209	gene-BB_RS06410	79.417	583	9.4e-143
FOFEEG_06115	group_209	gene-BB_RS07255	82.143	504	4e-141
FOFEEG_06115	group_209	gene-BB_RS06460	78.539	438	2.53e-99
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS07300	81.416	565	1.74e-155
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS06030	79.928	553	3.58e-145
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS07085	79.928	553	3.58e-145
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS06460	74.085	328	2.95e-51
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS06670	89.655	58	6.96e-15
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS06880	87.5	56	3.6e-12
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS06875	87.5	56	3.6e-12
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS07305	86.207	58	3.6e-12
FOFEEG_06155	OspE-related lipoprotein	gene-BB_RS07625	87.273	55	1.26e-11
FOFEEG_06160	group_1124	gene-BB_RS06450	99.245	795	0.0
FOFEEG_06160	group_1124	gene-BB_RS06240	94.843	795	0.0
FOFEEG_06160	group_1124	gene-BB_RS07620	85.157	795	0.0
FOFEEG_06160	group_1124	gene-BB_RS06025	82.08	798	0.0
FOFEEG_06160	group_1124	gene-BB_RS07080	82.058	797	0.0
FOFEEG_06160	group_1124	gene-BB_RS06870	81.556	797	0.0
FOFEEG_06160	group_1124	gene-BB_RS06665	81.305	797	0.0
FOFEEG_06160	group_1124	gene-BB_RS07295	80.276	796	0.0
FOFEEG_06160	group_1124	gene-BB_RS05470	78.801	717	1.9600000000000002e-169
FOFEEG_06160	group_1124	gene-BB_RS07790	70.548	292	2.2500000000000002e-29
FOFEEG_06175	group_2232	gene-BB_RS07280	93.543	573	0.0
FOFEEG_06175	group_2232	gene-BB_RS06650	79.372	669	0.0
FOFEEG_06175	group_2232	gene-BB_RS06855	80.743	592	1.9400000000000002e-161
FOFEEG_06175	group_2232	gene-BB_RS07605	81.75	400	2.53e-109
FOFEEG_06175	group_2232	gene-BB_RS07065	78.105	475	2.37e-103
FOFEEG_06175	group_2232	gene-BB_RS06225	81.551	374	8.27e-103
FOFEEG_06175	group_2232	gene-BB_RS06010	75.54	417	1.01e-82
FOFEEG_06175	group_2232	gene-BB_RS07570	83.513	279	7.75e-78
FOFEEG_06175	group_2232	gene-BB_RS06435	85.259	251	4.01e-75
FOFEEG_06175	group_2232	gene-BB_RS07030	84.0	175	3.52e-44
FOFEEG_06175	group_2232	gene-BB_RS06190	86.957	138	5.229999999999999e-42
FOFEEG_06175	group_2232	gene-BB_RS07245	74.894	235	1.83e-41
FOFEEG_06175	group_2232	gene-BB_RS04345	70.886	316	6.37e-41
FOFEEG_06175	group_2232	gene-BB_RS04660	73.228	254	1.4e-36
FOFEEG_06175	group_2232	gene-BB_RS06400	80.0	145	8.86e-33
FOFEEG_06175	group_2232	gene-BB_RS06820	77.297	185	1.3099999999999999e-30
FOFEEG_06175	group_2232	gene-BB_RS05700	72.515	171	5.2399999999999996e-23
FOFEEG_06200	group_192	gene-BB_RS06200	90.881	954	0.0
FOFEEG_06200	group_192	gene-BB_RS07580	90.073	957	0.0
FOFEEG_06200	group_192	gene-BB_RS06625	89.551	957	0.0
FOFEEG_06200	group_192	gene-BB_RS05450	77.671	936	0.0
FOFEEG_06200	group_192	gene-BB_RS06830	86.13	584	0.0
FOFEEG_06200	group_192	gene-BB_RS07040	86.13	584	0.0
FOFEEG_06200	group_192	gene-BB_RS05985	85.788	584	0.0
FOFEEG_06200	group_192	gene-BB_RS06410	79.931	583	4.27e-147
FOFEEG_06200	group_192	gene-BB_RS07255	82.376	505	1.39e-140
FOFEEG_06200	group_192	gene-BB_RS06460	79.263	434	1.4e-102
FOFEEG_06205	group_2233	gene-BB_RS07575	80.691	637	5.3e-169
FOFEEG_06205	group_2233	gene-BB_RS07035	92.0	150	1.25e-56
FOFEEG_06205	group_2233	gene-BB_RS06195	89.542	153	2.7599999999999998e-52
FOFEEG_06205	group_2233	gene-BB_RS05980	87.582	153	7.4e-47
FOFEEG_06205	group_2233	gene-BB_RS06620	87.582	153	7.4e-47
FOFEEG_06205	group_2233	gene-BB_RS06405	79.739	153	1.4299999999999999e-30
FOFEEG_06205	group_2233	gene-BB_RS06825	76.136	176	1.7400000000000001e-29
FOFEEG_06205	group_2233	gene-BB_RS07250	78.431	153	6.08e-29
FOFEEG_06225	group_564	gene-BB_RS07230	98.276	348	1.59e-172
FOFEEG_06225	group_564	gene-BB_RS07015	98.276	348	1.59e-172
FOFEEG_06225	group_564	gene-BB_RS06600	97.989	348	6.7799999999999995e-171
FOFEEG_06225	group_564	gene-BB_RS05960	97.414	348	3.51e-168
FOFEEG_06225	group_564	gene-BB_RS06385	97.414	348	3.51e-168
FOFEEG_06225	group_564	gene-BB_RS06170	97.414	348	3.51e-168
FOFEEG_06225	group_564	gene-BB_RS07555	97.126	348	4.28e-167
FOFEEG_06225	group_564	gene-BB_RS06805	91.667	348	4.89e-141
FOFEEG_06235	group_1360	gene-BB_RS06375	88.169	617	0.0
FOFEEG_06235	group_1360	gene-BB_RS07545	81.361	617	3.63e-166
FOFEEG_06235	group_1360	gene-BB_RS06590	76.087	828	4.42e-165
FOFEEG_06235	group_1360	gene-BB_RS06160	76.087	828	4.42e-165
FOFEEG_06235	group_1360	gene-BB_RS06795	75.812	831	2.29e-162
FOFEEG_06235	group_1360	gene-BB_RS05950	75.812	831	2.29e-162
FOFEEG_06235	group_1360	gene-BB_RS07005	75.812	831	2.29e-162
FOFEEG_06235	group_1360	gene-BB_RS07220	76.119	804	2.7900000000000003e-161
